movement_id,product_id,movement_date,movement_type,quantity,unit_cost
3005,P1120,2025-10-16,ISSUE,117,402.41
3006,P1106,2026-08-12,ISSUE,16,408.61
3007,P1144,2026-04-05,RECEIPT,149,150.01
3008,P1002,2025-09-17,ISSUE,78,227.87
3009,P1165,2026-05-03,RECEIPT,133,180.53
3010,P1021,2026-07-17,RECEIPT,90,364.39
3011,P1070,2025-11-19,RECEIPT,87,266.27
3012,P1061,2026-05-03,ISSUE,47,469.05
3013,P1148,2025-10-30,RECEIPT,134,219.67
3014,P1047,2026-02-22,RECEIPT,17,285.65
3015,P1129,2025-09-21,RECEIPT,98,127.8
3016,P1083,2026-03-23,RECEIPT,93,433.93
3017,P1041,2026-05-23,RECEIPT,77,254.37
3018,P1137,2026-05-24,RECEIPT,94,466.13
3019,P1175,2026-03-21,RECEIPT,99,227.87
3020,P1025,2026-02-03,RECEIPT,63,292.72
3021,P1077,2026-07-24,RECEIPT,107,51.66
3022,P1109,2026-02-19,RECEIPT,137,353.84
3023,P1198,2026-08-02,ISSUE,6,231.14
3024,P1107,2026-01-31,RECEIPT,61,417.58
3025,P1031,2025-10-10,RECEIPT,31,283.46
3026,P1016,2026-02-22,RECEIPT,123,60.67
3027,P1188,2026-05-02,RECEIPT,97,205.8
3028,P1131,2025-10-07,ISSUE,13,353.58
3029,P1155,2026-02-12,ISSUE,118,337.37
3030,P1169,2026-05-17,ISSUE,106,167.84
3031,P1069,2025-11-30,ISSUE,141,436.57
3032,P1071,2026-07-24,RECEIPT,107,395.38
3033,P1131,2025-09-16,RECEIPT,25,353.58
3034,P1116,2026-03-15,ISSUE,144,52.28
3035,P1137,2025-09-15,ISSUE,38,466.13
3036,P1131,2026-05-12,ISSUE,54,353.58
3037,P1013,2026-05-30,ISSUE,31,360.62
3038,P1060,2026-03-28,ISSUE,143,110.53
3039,P1102,2026-04-19,RECEIPT,41,172.98
3040,P1098,2026-03-30,ISSUE,65,282.91
3041,P1162,2026-03-09,RECEIPT,73,26.46
3042,P1078,2026-04-12,ISSUE,13,489.23
3043,P1015,2026-07-12,ISSUE,84,346.46
3044,P1195,2025-09-20,ISSUE,15,381.1
3045,P1191,2026-04-20,ISSUE,118,89.49
3046,P1001,2026-04-19,ISSUE,41,58.77
3047,P1092,2025-12-06,ISSUE,54,478.49
3048,P1016,2025-11-24,ISSUE,55,60.67
3049,P1047,2025-12-01,ISSUE,72,285.65
3050,P1021,2025-11-05,ISSUE,101,364.39
3051,P1063,2026-07-08,ISSUE,22,124.62
3052,P1069,2025-11-24,RECEIPT,100,436.57
3053,P1194,2026-01-01,ISSUE,59,348.44
3054,P1123,2026-04-17,ISSUE,18,239.15
3055,P1029,2025-11-01,ISSUE,113,298.76
3056,P1109,2026-06-22,ISSUE,82,353.84
3057,P1015,2026-08-05,ISSUE,64,346.46
3058,P1123,2025-09-15,ISSUE,54,239.15
3059,P1023,2026-01-28,ISSUE,142,271.43
3060,P1114,2025-10-28,RECEIPT,73,75.45
3061,P1121,2025-11-08,ISSUE,68,320.62
3062,P1040,2026-04-26,RECEIPT,113,257.88
3063,P1176,2026-05-18,RECEIPT,116,337.23
3064,P1003,2025-12-22,RECEIPT,72,137.45
3065,P1130,2026-04-03,ISSUE,102,172.57
3066,P1119,2026-01-11,RECEIPT,81,429.68
3067,P1141,2025-10-31,ISSUE,115,142.05
3068,P1076,2025-09-16,RECEIPT,105,312.65
3069,P1157,2025-11-30,RECEIPT,105,162.53
3070,P1015,2025-09-20,ISSUE,99,346.46
3071,P1012,2026-02-26,ISSUE,66,154.38
3072,P1190,2026-08-04,ISSUE,94,379.59
3073,P1182,2025-09-23,RECEIPT,137,316.7
3074,P1070,2025-09-17,ISSUE,20,266.27
3075,P1182,2026-06-16,ISSUE,63,316.7
3076,P1152,2026-01-10,ISSUE,143,320.46
3077,P1050,2025-12-24,ISSUE,22,98.34
3078,P1136,2026-06-23,ISSUE,42,150.39
3079,P1152,2026-05-17,RECEIPT,144,320.46
3080,P1019,2025-11-07,RECEIPT,29,135.07
3081,P1158,2025-11-15,ISSUE,128,37.36
3082,P1030,2026-07-18,RECEIPT,146,444.63
3083,P1104,2026-06-30,RECEIPT,48,408.18
3084,P1114,2025-10-21,RECEIPT,81,75.45
3085,P1051,2025-12-02,ISSUE,18,160.92
3086,P1071,2026-03-15,ISSUE,109,395.38
3087,P1152,2026-08-13,RECEIPT,130,320.46
3088,P1155,2025-12-16,ISSUE,96,337.37
3089,P1055,2025-10-31,RECEIPT,144,415.33
3090,P1134,2026-05-26,ISSUE,69,249.28
3091,P1151,2026-03-20,ISSUE,123,87.35
3092,P1070,2026-06-15,ISSUE,55,266.27
3093,P1025,2026-05-05,ISSUE,12,292.72
3094,P1039,2026-05-22,ISSUE,6,183.94
3095,P1110,2025-10-28,RECEIPT,148,206.28
3096,P1105,2025-12-08,RECEIPT,99,473.95
3097,P1047,2025-10-02,ISSUE,44,285.65
3098,P1140,2026-07-19,RECEIPT,32,315.91
3099,P1126,2025-11-16,ISSUE,134,33.54
3100,P1001,2025-09-27,ISSUE,147,58.77
3101,P1090,2026-05-22,ISSUE,119,243.92
3102,P1124,2026-04-26,RECEIPT,86,455.07
3103,P1184,2025-11-02,ISSUE,37,285.56
3104,P1155,2025-11-04,RECEIPT,120,337.37
3105,P1164,2026-03-01,ISSUE,127,429.12
3106,P1010,2025-10-31,RECEIPT,102,431.29
3107,P1131,2026-03-01,ISSUE,89,353.58
3108,P1004,2026-08-27,RECEIPT,90,481.29
3109,P1168,2025-11-27,RECEIPT,108,267.34
3110,P1058,2026-01-06,ISSUE,90,443.58
3111,P1119,2025-09-10,ISSUE,135,429.68
3112,P1042,2025-11-26,ISSUE,5,372.99
3113,P1098,2026-08-09,RECEIPT,72,282.91
3114,P1095,2026-01-03,RECEIPT,115,203.91
3115,P1066,2026-05-31,ISSUE,16,33.19
3116,P1029,2025-09-08,ISSUE,134,298.76
3117,P1174,2025-11-17,ISSUE,111,26.27
3118,P1196,2026-07-17,RECEIPT,47,317.86
3119,P1021,2025-11-04,RECEIPT,124,364.39
3120,P1112,2026-04-10,RECEIPT,74,444.58
3121,P1108,2025-11-04,RECEIPT,21,191.84
3122,P1134,2025-10-16,RECEIPT,101,249.28
3123,P1130,2025-11-16,ISSUE,84,172.57
3124,P1076,2026-01-23,ISSUE,62,312.65
3125,P1142,2026-01-30,ISSUE,38,172.04
3126,P1092,2026-08-28,ISSUE,123,478.49
3127,P1140,2026-02-27,ISSUE,113,315.91
3128,P1143,2026-06-24,ISSUE,59,261.16
3129,P1175,2026-02-21,ISSUE,107,227.87
3130,P1191,2025-09-05,RECEIPT,143,89.49
3131,P1102,2025-11-20,ISSUE,73,172.98
3132,P1113,2026-07-24,ISSUE,110,45.1
3133,P1194,2026-03-16,ISSUE,116,348.44
3134,P1084,2026-04-12,ISSUE,142,166.13
3135,P1085,2025-09-03,ISSUE,56,139.55
3136,P1141,2025-11-01,ISSUE,54,142.05
3137,P1129,2026-06-28,RECEIPT,46,127.8
3138,P1096,2025-11-07,RECEIPT,59,285.94
3139,P1121,2026-06-26,RECEIPT,124,320.62
3140,P1185,2026-02-10,ISSUE,40,111.5
3141,P1072,2025-10-06,ISSUE,96,69.66
3142,P1155,2026-03-10,RECEIPT,47,337.37
3143,P1075,2026-03-08,RECEIPT,50,292.75
3144,P1053,2025-11-24,RECEIPT,113,348.12
3145,P1127,2026-07-28,ISSUE,76,357.19
3146,P1161,2026-02-06,RECEIPT,20,43.36
3147,P1065,2025-10-22,ISSUE,91,54.69
3148,P1148,2026-06-27,ISSUE,111,219.67
3149,P1007,2026-06-26,RECEIPT,103,182.23
3150,P1112,2026-05-13,ISSUE,136,444.58
3151,P1055,2025-10-21,ISSUE,55,415.33
3152,P1067,2026-03-17,ISSUE,108,344.06
3153,P1000,2025-10-30,RECEIPT,104,136.85
3154,P1046,2026-07-24,RECEIPT,103,238.77
3155,P1184,2026-02-17,ISSUE,59,285.56
3156,P1063,2026-08-17,ISSUE,53,124.62
3157,P1151,2025-11-11,ISSUE,139,87.35
3158,P1039,2026-06-25,RECEIPT,60,183.94
3159,P1030,2025-11-10,RECEIPT,6,444.63
3160,P1052,2026-05-23,RECEIPT,128,33.53
3161,P1137,2026-08-13,ISSUE,84,466.13
3162,P1083,2026-05-25,ISSUE,145,433.93
3163,P1169,2026-08-05,RECEIPT,25,167.84
3164,P1016,2026-02-16,ISSUE,33,60.67
3165,P1072,2026-07-15,RECEIPT,104,69.66
3166,P1191,2026-05-31,RECEIPT,148,89.49
3167,P1036,2026-02-08,ISSUE,47,69.34
3168,P1014,2026-04-12,ISSUE,40,452.45
3169,P1010,2026-07-15,RECEIPT,125,431.29
3170,P1061,2025-12-13,RECEIPT,145,469.05
3171,P1060,2025-11-24,RECEIPT,5,110.53
3172,P1199,2026-04-17,ISSUE,117,289.09
3173,P1135,2026-05-21,ISSUE,55,342.78
3174,P1031,2025-12-08,ISSUE,90,283.46
3175,P1030,2026-03-25,ISSUE,43,444.63
3176,P1160,2025-11-21,ISSUE,65,218.14
3177,P1018,2025-09-14,RECEIPT,148,389.28
3178,P1004,2026-03-29,ISSUE,57,481.29
3179,P1023,2025-12-17,RECEIPT,88,271.43
3180,P1064,2026-02-19,RECEIPT,127,375.68
3181,P1039,2025-09-28,ISSUE,114,183.94
3182,P1050,2026-06-06,RECEIPT,130,98.34
3183,P1092,2026-02-09,ISSUE,67,478.49
3184,P1116,2026-08-08,RECEIPT,118,52.28
3185,P1051,2025-12-29,RECEIPT,137,160.92
3186,P1044,2026-05-25,ISSUE,6,345.07
3187,P1199,2025-11-08,ISSUE,90,289.09
3188,P1025,2026-02-21,ISSUE,79,292.72
3189,P1091,2026-02-08,RECEIPT,23,403.86
3190,P1163,2025-10-29,ISSUE,6,478.66
3191,P1122,2025-10-14,ISSUE,20,397.28
3192,P1083,2026-02-19,RECEIPT,109,433.93
3193,P1186,2026-03-31,ISSUE,105,435.74
3194,P1174,2025-09-27,RECEIPT,149,26.27
3195,P1083,2025-12-26,ISSUE,112,433.93
3196,P1096,2025-09-10,ISSUE,23,285.94
3197,P1065,2025-12-04,RECEIPT,139,54.69
3198,P1088,2026-08-26,RECEIPT,16,317.63
3199,P1139,2025-09-17,RECEIPT,104,278.97
3200,P1015,2025-11-08,ISSUE,29,346.46
3201,P1144,2025-10-25,ISSUE,61,150.01
3202,P1160,2026-01-01,RECEIPT,101,218.14
3203,P1095,2026-03-22,RECEIPT,53,203.91
3204,P1083,2026-05-28,ISSUE,80,433.93
3205,P1149,2025-12-23,ISSUE,10,282.64
3206,P1075,2026-04-09,ISSUE,143,292.75
3207,P1139,2026-02-11,RECEIPT,9,278.97
3208,P1012,2026-08-27,ISSUE,99,154.38
3209,P1083,2026-05-21,ISSUE,8,433.93
3210,P1153,2025-09-28,ISSUE,62,188.52
3211,P1142,2026-03-14,RECEIPT,91,172.04
3212,P1043,2026-04-03,ISSUE,6,209.96
3213,P1007,2026-07-01,ISSUE,11,182.23
3214,P1021,2025-10-26,RECEIPT,111,364.39
3215,P1088,2026-03-30,RECEIPT,32,317.63
3216,P1140,2026-08-23,RECEIPT,133,315.91
3217,P1044,2026-05-21,ISSUE,48,345.07
3218,P1121,2026-01-16,RECEIPT,8,320.62
3219,P1071,2026-04-08,RECEIPT,103,395.38
3220,P1140,2025-11-13,ISSUE,60,315.91
3221,P1117,2026-02-19,RECEIPT,135,48.33
3222,P1129,2026-03-16,RECEIPT,141,127.8
3223,P1141,2025-09-29,RECEIPT,116,142.05
3224,P1027,2026-07-22,ISSUE,60,276.32
3225,P1147,2026-07-31,ISSUE,69,175.87
3226,P1045,2026-03-22,RECEIPT,117,447.5
3227,P1185,2025-09-08,ISSUE,53,111.5
3228,P1028,2025-09-25,ISSUE,101,420.17
3229,P1150,2026-01-10,ISSUE,32,424.36
3230,P1013,2025-11-29,ISSUE,115,360.62
3231,P1163,2026-06-27,RECEIPT,85,478.66
3232,P1180,2026-04-16,RECEIPT,110,77.6
3233,P1193,2025-10-25,ISSUE,26,282.24
3234,P1039,2025-11-15,ISSUE,108,183.94
3235,P1051,2026-08-14,RECEIPT,126,160.92
3236,P1140,2026-06-22,ISSUE,39,315.91
3237,P1134,2026-03-22,RECEIPT,49,249.28
3238,P1074,2026-07-26,ISSUE,75,111.17
3239,P1021,2026-05-22,ISSUE,40,364.39
3240,P1176,2025-12-21,RECEIPT,135,337.23
3241,P1010,2025-09-17,ISSUE,93,431.29
3242,P1010,2025-09-21,ISSUE,10,431.29
3243,P1192,2025-12-31,RECEIPT,107,114.43
3244,P1127,2026-06-09,ISSUE,88,357.19
3245,P1017,2025-11-05,RECEIPT,47,451.51
3246,P1156,2026-05-29,ISSUE,82,89.69
3247,P1095,2026-08-05,ISSUE,87,203.91
3248,P1153,2025-09-23,ISSUE,46,188.52
3249,P1107,2025-11-26,RECEIPT,148,417.58
3250,P1045,2026-04-25,ISSUE,55,447.5
3251,P1185,2025-12-27,ISSUE,12,111.5
3252,P1182,2026-05-30,ISSUE,86,316.7
3253,P1175,2026-01-31,ISSUE,137,227.87
3254,P1190,2025-11-30,RECEIPT,6,379.59
3255,P1064,2025-10-21,RECEIPT,66,375.68
3256,P1024,2026-04-25,ISSUE,147,62.99
3257,P1188,2026-05-02,ISSUE,33,205.8
3258,P1173,2025-11-23,ISSUE,72,94.27
3259,P1101,2026-02-16,RECEIPT,39,259.81
3260,P1068,2026-07-07,ISSUE,69,142.48
3261,P1017,2025-10-18,RECEIPT,118,451.51
3262,P1022,2026-05-17,ISSUE,116,132.6
3263,P1199,2026-03-05,RECEIPT,82,289.09
3264,P1107,2026-08-17,ISSUE,12,417.58
3265,P1022,2026-01-08,ISSUE,91,132.6
3266,P1193,2026-04-10,ISSUE,31,282.24
3267,P1102,2026-05-28,ISSUE,116,172.98
3268,P1040,2025-09-28,RECEIPT,5,257.88
3269,P1112,2026-07-03,ISSUE,41,444.58
3270,P1194,2025-12-03,RECEIPT,122,348.44
3271,P1034,2026-05-28,RECEIPT,95,162.46
3272,P1176,2026-03-16,RECEIPT,46,337.23
3273,P1183,2026-08-16,RECEIPT,38,76.5
3274,P1135,2026-03-09,ISSUE,143,342.78
3275,P1101,2026-07-28,RECEIPT,49,259.81
3276,P1156,2026-02-17,RECEIPT,6,89.69
3277,P1064,2026-04-05,ISSUE,134,375.68
3278,P1179,2026-01-09,RECEIPT,51,175.99
3279,P1125,2026-06-01,ISSUE,57,240.76
3280,P1170,2026-07-26,ISSUE,130,207.47
3281,P1000,2025-10-07,ISSUE,99,136.85
3282,P1094,2025-12-14,ISSUE,113,113.95
3283,P1138,2025-10-18,RECEIPT,48,197.5
3284,P1089,2025-12-29,ISSUE,19,116.42
3285,P1179,2025-12-16,ISSUE,140,175.99
3286,P1145,2026-01-09,ISSUE,22,82.47
3287,P1017,2026-03-17,RECEIPT,79,451.51
3288,P1043,2026-07-18,ISSUE,31,209.96
3289,P1044,2026-05-28,RECEIPT,62,345.07
3290,P1006,2026-01-30,ISSUE,38,241.77
3291,P1145,2026-07-21,ISSUE,137,82.47
3292,P1189,2026-05-17,ISSUE,139,385.52
3293,P1004,2026-06-12,ISSUE,81,481.29
3294,P1003,2025-09-13,ISSUE,141,137.45
3295,P1149,2026-08-01,ISSUE,65,282.64
3296,P1052,2026-07-29,ISSUE,12,33.53
3297,P1087,2026-05-30,ISSUE,79,140.16
3298,P1055,2026-05-20,RECEIPT,60,415.33
3299,P1195,2025-11-10,RECEIPT,98,381.1
3300,P1148,2026-02-15,ISSUE,27,219.67
3301,P1196,2026-04-19,ISSUE,148,317.86
3302,P1128,2025-10-12,ISSUE,133,418.75
3303,P1199,2026-05-17,RECEIPT,20,289.09
3304,P1055,2026-08-10,RECEIPT,139,415.33
3305,P1163,2026-08-17,ISSUE,42,478.66
3306,P1142,2026-03-22,ISSUE,149,172.04
3307,P1054,2026-04-23,ISSUE,35,154.2
3308,P1190,2026-08-25,RECEIPT,92,379.59
3309,P1022,2026-05-23,RECEIPT,49,132.6
3310,P1127,2026-04-24,ISSUE,147,357.19
3311,P1146,2026-06-07,RECEIPT,34,421.56
3312,P1150,2026-04-28,RECEIPT,24,424.36
3313,P1117,2025-12-22,ISSUE,136,48.33
3314,P1138,2026-03-04,ISSUE,117,197.5
3315,P1029,2026-02-16,ISSUE,73,298.76
3316,P1033,2026-02-04,RECEIPT,42,195.81
3317,P1053,2026-05-12,RECEIPT,11,348.12
3318,P1129,2025-09-24,RECEIPT,120,127.8
3319,P1142,2025-10-06,ISSUE,119,172.04
3320,P1088,2026-04-15,ISSUE,49,317.63
3321,P1106,2026-06-17,RECEIPT,148,408.61
3322,P1196,2025-12-22,RECEIPT,86,317.86
3323,P1139,2025-12-13,ISSUE,83,278.97
3324,P1001,2026-03-19,ISSUE,10,58.77
3325,P1040,2026-02-13,ISSUE,81,257.88
3326,P1128,2026-08-21,ISSUE,93,418.75
3327,P1088,2026-01-24,RECEIPT,130,317.63
3328,P1171,2025-12-08,ISSUE,17,106.96
3329,P1075,2026-06-20,ISSUE,10,292.75
3330,P1183,2026-03-07,RECEIPT,121,76.5
3331,P1121,2026-02-11,ISSUE,141,320.62
3332,P1021,2026-01-13,RECEIPT,7,364.39
3333,P1020,2026-03-17,ISSUE,30,50.05
3334,P1168,2026-04-14,ISSUE,22,267.34
3335,P1188,2026-03-05,ISSUE,53,205.8
3336,P1059,2025-11-11,RECEIPT,98,224.34
3337,P1078,2026-01-28,RECEIPT,128,489.23
3338,P1025,2025-09-18,RECEIPT,114,292.72
3339,P1185,2025-12-07,ISSUE,28,111.5
3340,P1007,2026-03-11,ISSUE,20,182.23
3341,P1151,2025-10-14,RECEIPT,17,87.35
3342,P1097,2026-02-21,RECEIPT,145,438.28
3343,P1155,2025-09-12,ISSUE,124,337.37
3344,P1142,2026-05-19,ISSUE,84,172.04
3345,P1005,2025-09-17,RECEIPT,56,308.82
3346,P1003,2025-10-24,RECEIPT,145,137.45
3347,P1032,2025-09-28,RECEIPT,53,349.97
3348,P1139,2026-08-09,RECEIPT,53,278.97
3349,P1028,2025-09-07,RECEIPT,98,420.17
3350,P1105,2025-10-24,ISSUE,98,473.95
3351,P1144,2025-10-04,RECEIPT,29,150.01
3352,P1089,2026-04-18,ISSUE,99,116.42
3353,P1037,2026-05-03,ISSUE,33,142.11
3354,P1119,2026-08-31,RECEIPT,117,429.68
3355,P1097,2026-06-02,RECEIPT,71,438.28
3356,P1180,2026-06-12,RECEIPT,20,77.6
3357,P1018,2026-05-29,ISSUE,90,389.28
3358,P1139,2025-10-23,RECEIPT,53,278.97
3359,P1184,2026-05-29,RECEIPT,103,285.56
3360,P1077,2026-03-01,ISSUE,18,51.66
3361,P1103,2026-02-18,RECEIPT,141,290.94
3362,P1185,2026-01-06,ISSUE,135,111.5
3363,P1088,2026-08-18,ISSUE,6,317.63
3364,P1184,2026-02-28,ISSUE,45,285.56
3365,P1189,2026-01-26,RECEIPT,54,385.52
3366,P1095,2026-06-19,ISSUE,134,203.91
3367,P1127,2026-07-08,ISSUE,68,357.19
3368,P1191,2026-07-30,RECEIPT,100,89.49
3369,P1177,2026-06-01,ISSUE,75,106.85
3370,P1187,2025-12-28,ISSUE,28,43.99
3371,P1178,2025-12-20,ISSUE,120,276.28
3372,P1104,2025-11-11,ISSUE,61,408.18
3373,P1018,2025-12-12,RECEIPT,8,389.28
3374,P1149,2025-11-12,ISSUE,19,282.64
3375,P1000,2026-01-20,ISSUE,110,136.85
3376,P1004,2025-11-02,ISSUE,7,481.29
3377,P1189,2026-06-07,RECEIPT,141,385.52
3378,P1058,2026-02-14,RECEIPT,23,443.58
3379,P1100,2026-06-03,RECEIPT,54,144.66
3380,P1032,2025-10-24,RECEIPT,137,349.97
3381,P1043,2026-03-01,ISSUE,116,209.96
3382,P1142,2026-07-20,RECEIPT,92,172.04
3383,P1108,2025-10-23,RECEIPT,83,191.84
3384,P1134,2025-10-03,ISSUE,10,249.28
3385,P1070,2026-04-18,ISSUE,47,266.27
3386,P1177,2026-06-08,ISSUE,41,106.85
3387,P1077,2026-02-12,ISSUE,144,51.66
3388,P1089,2026-07-05,RECEIPT,126,116.42
3389,P1078,2026-01-22,RECEIPT,149,489.23
3390,P1155,2026-07-16,RECEIPT,57,337.37
3391,P1134,2025-11-16,RECEIPT,113,249.28
3392,P1071,2025-12-05,RECEIPT,81,395.38
3393,P1158,2026-05-05,RECEIPT,55,37.36
3394,P1129,2026-01-18,ISSUE,102,127.8
3395,P1126,2026-01-17,RECEIPT,19,33.54
3396,P1113,2026-03-04,ISSUE,35,45.1
3397,P1101,2025-12-04,ISSUE,107,259.81
3398,P1197,2026-07-20,ISSUE,104,395.9
3399,P1050,2026-05-23,RECEIPT,37,98.34
3400,P1167,2026-01-13,ISSUE,144,296.43
3401,P1005,2025-12-27,RECEIPT,140,308.82
3402,P1160,2025-09-08,RECEIPT,59,218.14
3403,P1038,2026-04-08,ISSUE,6,205.78
3404,P1048,2025-09-25,RECEIPT,37,345.05
3405,P1047,2026-02-21,ISSUE,144,285.65
3406,P1097,2026-04-11,ISSUE,52,438.28
3407,P1153,2025-10-13,ISSUE,47,188.52
3408,P1084,2026-06-26,RECEIPT,138,166.13
3409,P1197,2026-06-29,RECEIPT,121,395.9
3410,P1142,2025-09-14,ISSUE,146,172.04
3411,P1161,2026-08-01,ISSUE,106,43.36
3412,P1161,2026-05-08,RECEIPT,29,43.36
3413,P1140,2026-01-30,ISSUE,61,315.91
3414,P1128,2026-03-30,ISSUE,142,418.75
3415,P1072,2026-06-27,RECEIPT,83,69.66
3416,P1146,2025-10-04,ISSUE,113,421.56
3417,P1125,2026-08-30,RECEIPT,16,240.76
3418,P1169,2026-01-30,RECEIPT,106,167.84
3419,P1009,2026-05-22,RECEIPT,24,183.9
3420,P1195,2026-05-02,ISSUE,66,381.1
3421,P1083,2026-02-09,ISSUE,110,433.93
3422,P1133,2026-08-26,RECEIPT,5,447.19
3423,P1170,2026-06-23,ISSUE,31,207.47
3424,P1049,2026-07-22,ISSUE,133,257.17
3425,P1016,2025-11-23,RECEIPT,93,60.67
3426,P1053,2026-04-11,RECEIPT,87,348.12
3427,P1075,2025-12-06,ISSUE,35,292.75
3428,P1136,2026-01-06,ISSUE,143,150.39
3429,P1199,2026-08-22,RECEIPT,111,289.09
3430,P1040,2025-12-22,RECEIPT,8,257.88
3431,P1011,2026-06-14,RECEIPT,64,142.8
3432,P1058,2025-10-01,ISSUE,139,443.58
3433,P1027,2026-08-16,RECEIPT,22,276.32
3434,P1181,2026-02-02,ISSUE,8,81.24
3435,P1166,2026-02-15,ISSUE,98,267.96
3436,P1021,2026-03-19,ISSUE,33,364.39
3437,P1171,2025-12-16,ISSUE,9,106.96
3438,P1179,2026-04-10,ISSUE,43,175.99
3439,P1096,2026-04-21,ISSUE,120,285.94
3440,P1100,2025-09-09,ISSUE,139,144.66
3441,P1178,2026-03-29,ISSUE,5,276.28
3442,P1195,2025-10-11,ISSUE,55,381.1
3443,P1173,2026-07-10,ISSUE,44,94.27
3444,P1119,2026-05-07,RECEIPT,13,429.68
3445,P1198,2026-06-03,ISSUE,121,231.14
3446,P1043,2025-09-27,ISSUE,131,209.96
3447,P1131,2026-07-15,ISSUE,47,353.58
3448,P1146,2026-01-02,ISSUE,144,421.56
3449,P1157,2026-08-17,RECEIPT,89,162.53
3450,P1060,2026-02-11,ISSUE,53,110.53
3451,P1112,2026-04-11,RECEIPT,120,444.58
3452,P1065,2026-07-23,RECEIPT,34,54.69
3453,P1025,2026-01-18,RECEIPT,128,292.72
3454,P1180,2026-05-10,ISSUE,144,77.6
3455,P1159,2026-02-20,RECEIPT,66,389.87
3456,P1166,2026-01-30,ISSUE,59,267.96
3457,P1061,2026-07-31,ISSUE,82,469.05
3458,P1198,2026-05-23,RECEIPT,42,231.14
3459,P1147,2025-10-26,RECEIPT,75,175.87
3460,P1096,2026-01-19,ISSUE,95,285.94
3461,P1042,2026-01-11,ISSUE,92,372.99
3462,P1174,2026-05-07,ISSUE,41,26.27
3463,P1006,2025-09-18,ISSUE,20,241.77
3464,P1166,2026-03-28,RECEIPT,130,267.96
3465,P1011,2025-12-03,ISSUE,33,142.8
3466,P1185,2025-12-03,ISSUE,140,111.5
3467,P1143,2025-12-05,ISSUE,36,261.16
3468,P1197,2025-11-27,ISSUE,17,395.9
3469,P1181,2025-12-21,RECEIPT,116,81.24
3470,P1176,2026-02-16,RECEIPT,125,337.23
3471,P1010,2025-11-22,ISSUE,12,431.29
3472,P1066,2026-06-08,RECEIPT,106,33.19
3473,P1165,2026-02-08,ISSUE,69,180.53
3474,P1193,2026-04-19,RECEIPT,65,282.24
3475,P1044,2026-03-26,ISSUE,11,345.07
3476,P1000,2026-03-09,RECEIPT,97,136.85
3477,P1131,2026-04-10,RECEIPT,31,353.58
3478,P1186,2026-05-25,ISSUE,136,435.74
3479,P1150,2026-08-09,ISSUE,32,424.36
3480,P1103,2026-02-07,ISSUE,32,290.94
3481,P1056,2025-12-25,ISSUE,121,334.84
3482,P1199,2026-05-07,RECEIPT,145,289.09
3483,P1029,2025-09-19,RECEIPT,14,298.76
3484,P1148,2025-09-03,RECEIPT,99,219.67
3485,P1036,2025-09-28,ISSUE,72,69.34
3486,P1013,2025-09-03,RECEIPT,64,360.62
3487,P1061,2025-11-28,ISSUE,102,469.05
3488,P1000,2025-12-29,ISSUE,109,136.85
3489,P1084,2026-01-08,RECEIPT,71,166.13
3490,P1155,2026-01-02,ISSUE,40,337.37
3491,P1156,2026-02-21,ISSUE,141,89.69
3492,P1110,2026-02-04,RECEIPT,71,206.28
3493,P1007,2026-06-08,RECEIPT,31,182.23
3494,P1105,2026-01-09,RECEIPT,139,473.95
3495,P1005,2026-05-04,RECEIPT,39,308.82
3496,P1083,2026-02-13,ISSUE,133,433.93
3497,P1018,2026-03-06,RECEIPT,50,389.28
3498,P1105,2026-02-12,ISSUE,83,473.95
3499,P1143,2026-07-12,ISSUE,32,261.16
3500,P1152,2026-01-27,ISSUE,78,320.46
3501,P1099,2026-04-10,RECEIPT,64,255.82
3502,P1109,2026-08-26,RECEIPT,46,353.84
3503,P1050,2026-05-04,ISSUE,127,98.34
3504,P1122,2026-01-17,ISSUE,70,397.28
3505,P1152,2026-02-19,RECEIPT,21,320.46
3506,P1168,2026-07-21,RECEIPT,66,267.34
3507,P1146,2025-12-27,ISSUE,16,421.56
3508,P1006,2025-09-04,ISSUE,149,241.77
3509,P1199,2025-10-21,ISSUE,107,289.09
3510,P1183,2026-05-16,RECEIPT,139,76.5
3511,P1090,2026-05-12,RECEIPT,100,243.92
3512,P1070,2025-09-25,ISSUE,66,266.27
3513,P1087,2026-08-01,ISSUE,121,140.16
3514,P1134,2026-05-21,ISSUE,23,249.28
3515,P1183,2025-09-13,RECEIPT,79,76.5
3516,P1142,2025-10-14,RECEIPT,71,172.04
3517,P1083,2026-04-26,ISSUE,17,433.93
3518,P1002,2026-05-26,ISSUE,33,227.87
3519,P1167,2026-04-25,ISSUE,69,296.43
3520,P1014,2026-04-07,ISSUE,53,452.45
3521,P1116,2026-06-16,ISSUE,84,52.28
3522,P1127,2025-11-01,ISSUE,75,357.19
3523,P1120,2025-10-02,ISSUE,81,402.41
3524,P1006,2026-03-24,RECEIPT,128,241.77
3525,P1126,2026-05-07,ISSUE,134,33.54
3526,P1170,2026-08-28,RECEIPT,143,207.47
3527,P1022,2025-12-17,RECEIPT,26,132.6
3528,P1116,2025-12-18,ISSUE,141,52.28
3529,P1119,2026-03-20,RECEIPT,26,429.68
3530,P1047,2026-02-03,ISSUE,57,285.65
3531,P1056,2025-12-10,ISSUE,121,334.84
3532,P1122,2026-03-02,RECEIPT,148,397.28
